id,y,pred
10137,1,1
10138,1,1
10139,3,3
10140,0,0
10141,0,0
10142,1,1
10143,1,1
10144,4,4
10145,2,2
10146,3,3
10147,0,0
10148,1,1
10149,4,4
10150,3,3
10151,0,0
10152,2,2
10153,0,0
10154,2,2
10155,0,0
10156,2,2
10157,1,1
10158,2,2
10159,4,4
10160,2,2
10161,1,1
10162,4,4
10163,3,3
10164,3,3
10165,2,2
10166,3,3
10167,0,0
10168,2,2
10169,1,1
10170,3,3
10171,4,4
10172,2,2
10173,3,3
10174,4,4
10175,2,3
10176,4,4
10177,1,1
10178,2,2
10179,4,4
10180,0,0
10181,4,4
10182,4,4
10183,2,2
10184,3,3
10185,3,3
10186,3,3
10187,3,3
10188,0,0
10189,4,4
10190,2,2
10191,3,3
10192,0,0
10193,2,2
10194,4,4
10195,0,0
10196,4,4
10197,0,0
10198,0,0
10199,4,4
10200,0,0
10201,3,3
10202,3,3
10203,3,3
10204,1,1
10205,3,3
10206,1,1
10207,3,3
10208,1,1
10209,4,4
10210,1,1
10211,1,1
10212,4,4
10213,2,2
10214,0,0
10215,0,0
10216,0,0
10217,2,2
10218,1,1
10219,2,2
10220,1,1
10221,1,1
10222,4,4
10223,1,1
10224,1,1
10225,3,3
10226,3,3
10227,3,3
10228,3,3
10229,2,2
10230,3,3
10231,0,0
10232,4,4
10233,4,4
10234,2,2
10235,4,4
10236,0,0
10237,1,1
10238,0,0
10239,1,1
10240,2,2
10241,4,4
10242,2,2
10243,2,2
10244,3,3
10245,3,3
10246,4,4
10247,3,3
10248,3,3
10249,2,2
10250,0,0
10251,0,0
10252,2,2
10253,3,3
10254,1,1
10255,4,4
10256,1,1
10257,2,2
10258,3,3
10259,1,1
10260,3,3
10261,2,2
10262,4,4
10263,3,3
10264,2,2
10265,0,0
10266,1,1
10267,2,2
10268,1,1
10269,2,2
10270,3,3
10271,4,4
10272,2,2
10273,4,4
10274,0,0
10275,4,4
10276,4,4
10277,0,0
10278,1,1
10279,2,2
10280,4,4
10281,4,4
10282,3,3
10283,1,1
10284,1,1
10285,1,1
10286,3,3
10287,3,3
10288,1,1
10289,1,1
10290,4,4
10291,4,4
10292,0,0
10293,0,0
10294,3,3
10295,0,0
10296,4,4
10297,0,0
10298,3,3
10299,0,0
10300,2,2
10301,4,4
10302,4,4
10303,0,0
10304,1,1
10305,0,0
10306,4,4
10307,1,1
10308,1,1
10309,3,3
10310,4,4
10311,4,4
10312,3,3
10313,2,2
10314,2,2
10315,0,0
10316,4,4
10317,2,2
10318,0,0
10319,2,2
10320,0,0
10321,1,1
10322,0,0
10323,4,4
10324,2,2
10325,4,4
10326,3,3
10327,1,1
10328,0,0
10329,4,4
10330,0,0
10331,0,0
10332,4,4
10333,0,0
10334,1,1
10335,0,0
10336,4,4
10337,1,1
10338,3,3
10339,0,0
10340,4,4
10341,2,2
10342,4,4
10343,2,2
10344,1,1
10345,4,4
10346,1,1
10347,0,0
10348,3,3
10349,1,1
10350,4,4
10351,2,2
10352,2,2
10353,1,1
10354,0,0
10355,4,4
10356,2,2
10357,4,4
10358,4,4
10359,0,0
10360,2,2
10361,4,4
10362,2,2
10363,4,4
10364,0,0
10365,2,2
10366,0,0
10367,4,4
10368,2,2
10369,4,4
10370,3,3
10371,2,2
10372,3,3
10373,3,3
10374,3,3
10375,3,3
10376,3,3
10377,3,3
10378,3,3
10379,2,2
10380,0,0
10381,4,4
10382,3,3
10383,2,2
10384,0,0
10385,0,0
10386,4,4
10387,4,4
10388,1,1
10389,4,4
10390,4,4
10391,0,0
10392,3,3
10393,3,3
10394,1,1
10395,3,3
10396,1,1
10397,0,0
10398,2,2
10399,2,2
10400,3,3
10401,1,1
10402,1,1
10403,3,3
10404,1,1
10405,3,3
10406,2,2
10407,4,4
10408,2,2
10409,2,2
10410,1,1
10411,0,0
10412,3,3
10413,2,2
10414,1,1
10415,2,2
10416,0,0
10417,1,1
10418,1,1
10419,4,4
10420,1,1
10421,3,3
10422,3,3
10423,2,2
10424,4,4
10425,4,4
10426,2,2
10427,0,0
10428,1,1
10429,0,0
10430,0,0
10431,1,1
10432,4,4
10433,2,2
10434,2,2
10435,0,0
10436,1,1
10437,4,4
10438,4,4
10439,4,4
10440,2,2
10441,2,2
10442,3,3
10443,1,1
10444,0,0
10445,2,2
10446,1,1
10447,0,0
10448,2,2
10449,3,3
10450,1,1
10451,1,1
10452,4,4
10453,2,2
10454,3,3
10455,3,3
10456,4,4
10457,4,4
10458,3,3
10459,3,3
10460,4,4
10461,1,1
10462,1,1
10463,4,4
10464,2,2
10465,0,0
10466,1,1
10467,4,4
10468,3,3
10469,0,0
10470,2,2
10471,2,2
10472,2,2
10473,4,4
10474,0,0
10475,1,1
10476,1,1
10477,3,3
10478,2,2
10479,3,3
10480,2,2
10481,4,4
10482,1,1
10483,1,1
10484,2,2
10485,3,3
10486,0,0
10487,4,4
10488,0,0
10489,2,2
10490,4,4
10491,3,3
10492,3,3
10493,0,0
10494,0,0
10495,4,4
10496,2,2
10497,1,1
10498,4,4
10499,0,0
10500,4,4
10501,2,2
10502,0,0
10503,1,1
10504,1,1
10505,0,1
10506,3,3
10507,3,3
10508,3,3
10509,2,2
10510,3,3
10511,4,4
10512,4,4
10513,1,1
10514,1,1
10515,2,2
10516,4,4
10517,2,2
10518,4,4
10519,3,3
10520,2,2
10521,1,1
10522,4,4
10523,3,3
10524,3,3
10525,0,0
10526,0,0
10527,1,1
10528,1,1
10529,2,2
10530,2,2
10531,3,3
10532,1,1
10533,4,4
10534,0,0
10535,3,2
10536,3,3
10537,2,2
10538,1,1
10539,4,4
10540,4,4
10541,3,3
10542,4,4
10543,0,0
10544,1,1
10545,0,0
10546,2,2
10547,0,0
10548,4,4
10549,0,0
10550,4,4
10551,0,0
10552,4,4
10553,0,0
10554,0,0
10555,1,1
10556,4,4
10557,2,2
10558,2,2
10559,3,3
10560,3,3
10561,4,4
10562,0,0
10563,4,4
10564,0,0
10565,4,4
10566,2,2
10567,2,2
10568,0,0
10569,3,3
10570,1,1
10571,2,2
10572,1,1
10573,3,3
10574,0,0
10575,0,0
10576,1,1
10577,1,1
10578,4,4
10579,2,2
10580,1,1
10581,1,1
10582,2,2
10583,4,4
10584,3,3
10585,2,2
10586,0,0
10587,3,3
10588,3,3
10589,3,3
10590,2,2
10591,2,2
10592,3,3
10593,0,0
10594,3,3
10595,2,2
10596,2,2
10597,4,4
10598,3,3
10599,2,2
10600,1,1
10601,4,4
10602,1,1
10603,4,4
10604,3,3
10605,2,2
10606,0,0
10607,3,3
10608,0,0
10609,4,4
10610,2,2
10611,4,4
10612,2,2
10613,2,2
10614,1,1
10615,3,3
10616,2,2
10617,0,0
10618,3,3
10619,1,1
10620,2,2
10621,3,3
10622,4,4
10623,0,0
10624,4,4
10625,0,0
10626,1,1
10627,2,2
10628,0,0
10629,0,0
10630,3,3
10631,1,1
10632,3,3
10633,2,2
10634,3,3
10635,0,0
10636,3,3
10637,1,1
10638,4,4
10639,1,1
10640,4,4
10641,1,1
10642,3,3
10643,0,0
10644,0,0
10645,2,2
10646,1,1
10647,3,3
10648,1,1
10649,0,0
10650,1,1
10651,4,4
10652,2,2
10653,0,0
10654,4,4
10655,0,0
10656,3,3
10657,0,0
10658,0,0
10659,0,0
10660,0,0
10661,1,1
10662,4,4
10663,1,1
10664,1,1
10665,4,4
10666,4,4
10667,2,2
10668,4,4
10669,0,0
10670,0,0
10671,4,4
10672,1,1
10673,1,1
10674,0,0
10675,3,3
10676,2,2
10677,3,3
10678,2,2
10679,4,4
10680,2,2
10681,2,2
10682,2,2
10683,3,3
10684,0,0
10685,1,1
10686,3,3
10687,1,1
10688,3,3
10689,3,3
10690,1,1
10691,2,2
10692,4,4
10693,4,4
10694,4,4
10695,3,2
10696,1,1
10697,4,4
10698,2,2
10699,4,4
10700,3,3
10701,3,3
10702,3,3
10703,3,3
10704,1,1
10705,4,4
10706,3,3
10707,2,2
10708,0,0
10709,3,3
10710,0,0
10711,3,3
10712,4,4
10713,0,0
10714,3,3
10715,1,1
10716,4,4
10717,2,2
10718,2,2
10719,3,3
10720,2,2
10721,4,4
10722,0,0
10723,1,1
10724,3,3
10725,2,2
10726,0,0
10727,2,2
10728,3,3
10729,2,2
10730,3,3
10731,2,2
10732,1,1
10733,2,2
10734,1,1
10735,4,4
10736,3,3
10737,2,2
10738,1,1
10739,1,1
10740,0,0
10741,1,1
10742,0,0
10743,0,0
10744,3,3
10745,0,0
10746,4,4
10747,0,0
10748,4,4
10749,4,4
10750,1,1
10751,3,3
10752,2,2
10753,2,2
10754,3,3
10755,2,2
10756,3,3
10757,3,3
10758,4,4
10759,3,3
10760,0,0
10761,1,1
10762,1,1
10763,4,4
10764,1,1
10765,4,4
10766,2,2
10767,4,4
10768,0,0
10769,1,1
10770,4,4
10771,0,0
10772,3,3
10773,2,2
10774,2,2
10775,3,3
10776,3,3
10777,4,4
10778,4,4
10779,3,3
10780,2,2
10781,4,4
10782,0,0
10783,0,0
10784,3,3
10785,4,4
10786,4,4
10787,3,3
10788,3,3
10789,4,4
10790,0,0
10791,2,2
10792,2,2
10793,4,4
10794,4,3
10795,2,2
10796,0,0
10797,1,1
10798,0,0
10799,4,4
10800,0,0
10801,1,1
10802,4,4
10803,4,4
10804,2,2
10805,4,4
10806,3,3
10807,4,4
10808,3,3
10809,4,4
10810,2,2
10811,2,2
10812,2,2
10813,2,2
10814,0,0
10815,0,0
10816,4,4
10817,3,3
10818,2,2
10819,1,1
10820,1,1
10821,1,1
10822,1,1
10823,2,2
10824,4,4
10825,1,1
10826,4,4
10827,1,1
10828,0,2
10829,2,2
10830,3,3
10831,3,3
10832,0,0
10833,2,2
10834,0,0
10835,0,0
10836,4,4
10837,3,3
10838,0,0
10839,0,0
10840,1,1
10841,1,1
10842,0,0
10843,1,1
10844,1,1
10845,2,2
10846,1,1
10847,0,0
10848,0,0
10849,3,3
10850,1,1
10851,4,4
10852,0,0
10853,0,0
10854,3,3
10855,3,3
10856,3,3
10857,3,3
10858,0,0
10859,2,2
10860,4,4
10861,4,4
10862,3,3
10863,1,1
10864,1,0
10865,3,3
10866,1,1
10867,1,1
10868,4,4
10869,3,3
10870,1,1
10871,0,0
10872,3,3
10873,3,3
10874,0,0
10875,0,0
10876,4,4
10877,3,3
10878,2,2
10879,2,2
10880,1,1
10881,3,3
10882,2,2
10883,4,4
10884,3,3
10885,0,0
10886,3,3
10887,1,1
10888,2,2
10889,3,3
10890,1,1
10891,0,0
10892,4,4
10893,4,4
10894,4,4
10895,3,3
10896,3,3
10897,1,3
10898,0,0
10899,3,3
10900,4,4
10901,1,1
10902,4,4
10903,0,0
10904,0,0
10905,2,2
10906,3,3
10907,0,0
10908,2,2
10909,2,2
10910,1,1
10911,0,0
10912,1,1
10913,3,3
10914,1,1
10915,3,3
10916,0,0
10917,3,3
10918,2,2
10919,0,0
10920,4,4
10921,2,2
10922,0,0
10923,1,1
10924,1,1
10925,1,1
10926,0,0
10927,2,2
10928,2,2
10929,2,2
10930,1,1
10931,3,3
10932,2,2
10933,3,3
10934,4,4
10935,4,4
10936,1,1
10937,4,4
10938,1,1
10939,4,4
10940,0,0
10941,4,4
10942,0,0
10943,3,3
10944,4,4
10945,2,2
10946,1,1
10947,1,1
10948,1,1
10949,1,1
10950,2,2
10951,2,2
10952,0,0
10953,1,1
10954,3,3
10955,2,2
10956,4,4
10957,0,0
10958,0,0
10959,1,1
10960,3,3
10961,3,2
10962,4,4
10963,4,4
10964,1,1
10965,0,0
10966,4,4
10967,2,2
10968,2,2
10969,1,1
10970,0,0
10971,1,1
10972,3,3
10973,1,1
10974,1,1
10975,2,2
10976,2,2
10977,3,3
10978,0,0
10979,3,3
10980,1,1
10981,2,2
10982,2,2
10983,2,2
10984,0,0
10985,3,3
10986,2,2
10987,2,2
10988,1,1
10989,3,3
10990,2,2
10991,2,2
10992,4,4
10993,4,4
10994,1,1
10995,0,0
10996,4,4
10997,3,3
10998,4,4
10999,4,4
11000,4,4
11001,2,2
11002,0,0
11003,1,1
11004,0,0
11005,3,3
11006,0,0
11007,3,3
11008,2,2
11009,4,4
11010,3,3
11011,0,0
11012,1,1
11013,1,1
11014,3,3
11015,0,0
11016,4,4
11017,1,1
11018,4,4
11019,1,1
11020,2,2
11021,1,1
11022,1,1
11023,3,3
11024,1,1
11025,4,4
11026,0,0
11027,2,2
11028,1,1
11029,0,0
11030,1,1
11031,4,4
11032,3,3
11033,4,4
11034,4,4
11035,2,2
11036,1,1
11037,0,0
11038,3,3
11039,4,4
11040,2,2
11041,1,1
11042,3,3
11043,1,1
11044,1,1
11045,1,1
11046,4,4
11047,1,1
11048,0,0
11049,4,4
11050,1,1
11051,1,1
11052,3,3
11053,3,3
11054,0,0
11055,2,2
11056,2,2
11057,0,0
11058,4,4
11059,2,2
11060,3,3
11061,4,4
11062,4,4
11063,4,4
11064,3,3
11065,0,0
11066,4,4
11067,1,1
11068,0,0
11069,3,3
11070,4,4
11071,0,0
11072,0,0
11073,1,1
11074,3,3
11075,1,1
11076,2,2
11077,0,0
11078,1,1
11079,3,3
11080,1,1
11081,0,0
11082,1,1
11083,2,2
11084,4,4
11085,2,2
11086,0,0
11087,4,4
11088,4,4
11089,1,1
11090,3,3
11091,4,4
11092,0,0
11093,0,0
11094,2,2
11095,1,1
11096,4,4
11097,2,2
11098,4,4
11099,1,1
11100,2,2
11101,3,3
11102,0,0
11103,3,3
11104,3,3
11105,2,1
11106,0,0
11107,0,0
11108,2,2
11109,3,3
11110,1,1
11111,4,4
11112,1,1
11113,0,0
11114,2,2
11115,0,0
11116,3,3
11117,3,3
11118,1,1
11119,4,4
11120,0,0
11121,2,2
11122,0,0
11123,0,0
11124,3,3
11125,3,3
11126,3,3
11127,2,2
11128,3,3
11129,3,3
11130,3,3
11131,4,4
11132,3,3
11133,4,4
11134,2,2
11135,4,4
11136,0,0
11137,3,3
11138,4,4
11139,1,1
11140,3,3
11141,4,4
11142,4,4
11143,2,2
11144,0,0
11145,1,1
11146,2,2
11147,2,2
11148,4,4
11149,3,3
11150,1,1
11151,4,4
11152,4,4
11153,0,0
11154,4,4
11155,3,3
11156,4,4
11157,2,2
11158,1,1
11159,3,3
11160,0,0
11161,1,1
11162,0,0
11163,0,0
11164,4,4
11165,3,3
11166,0,0
11167,2,2
11168,4,4
11169,0,0
11170,3,3
11171,3,3
11172,1,1
11173,0,0
11174,2,2
11175,4,4
11176,4,4
11177,0,0
11178,0,0
11179,4,4
11180,3,3
11181,4,4
11182,1,1
11183,3,3
11184,1,1
11185,3,3
11186,3,3
11187,1,1
11188,1,1
11189,4,4
11190,4,4
11191,0,0
11192,3,3
11193,2,2
11194,3,3
11195,1,1
11196,3,3
11197,2,2
11198,1,1
11199,2,2
11200,2,2
11201,4,4
11202,1,1
11203,0,0
11204,1,1
11205,4,4
11206,4,4
11207,2,2
11208,3,3
11209,2,2
11210,0,0
11211,1,1
11212,0,0
11213,2,2
11214,3,3
11215,2,3
11216,1,1
11217,2,2
11218,4,4
11219,1,1
11220,4,4
11221,3,3
11222,1,1
11223,1,1
11224,1,1
11225,3,3
11226,3,3
11227,1,1
11228,1,1
11229,1,1
11230,0,0
11231,3,3
11232,1,1
11233,4,4
11234,4,4
11235,0,0
11236,3,3
11237,3,4
11238,1,1
11239,0,0
11240,1,1
11241,0,0
11242,4,4
11243,0,0
11244,2,2
11245,1,1
11246,2,2
11247,3,3
11248,0,0
11249,3,3
11250,1,1
11251,2,2
11252,3,3
11253,3,3
11254,1,1
11255,1,1
11256,3,3
11257,1,1
11258,2,2
11259,0,0
11260,3,3
11261,3,3
11262,1,1
11263,0,0
11264,4,4
11265,4,4
11266,4,4
11267,1,1
11268,1,1
11269,4,4
11270,3,3
11271,0,0
11272,4,4
11273,4,4
11274,3,3
11275,0,0
11276,3,3
11277,1,1
11278,4,4
11279,0,0
11280,1,1
11281,2,2
11282,2,2
11283,2,2
11284,2,2
11285,2,2
11286,1,1
11287,3,3
11288,0,0
11289,4,4
11290,2,2
11291,1,1
11292,4,4
11293,2,2
11294,0,0
11295,4,4
11296,4,4
11297,4,4
11298,2,2
11299,4,4
11300,3,4
11301,2,2
11302,2,2
11303,1,1
11304,3,3
11305,1,1
11306,4,4
11307,0,0
11308,1,1
11309,3,3
11310,3,3
11311,0,0
11312,0,0
11313,0,0
11314,3,3
11315,0,0
11316,2,2
11317,2,2
11318,1,1
11319,2,2
11320,1,1
11321,2,2
11322,4,4
11323,3,3
11324,3,3
11325,1,1
11326,1,1
11327,4,4
11328,0,0
11329,3,3
11330,4,4
11331,3,3
11332,3,3
11333,3,3
11334,0,0
11335,1,1
11336,4,4
11337,0,0
11338,3,3
11339,4,4
11340,3,3
11341,0,0
11342,3,3
11343,2,2
11344,1,1
11345,1,1
11346,1,1
11347,4,4
11348,4,4
11349,2,2
11350,0,0
11351,3,3
11352,4,4
11353,0,0
11354,2,2
11355,1,1
11356,3,3
11357,1,1
11358,4,4
11359,2,2
11360,1,1
11361,3,3
11362,1,1
11363,1,1
11364,3,3
11365,1,1
11366,2,2
11367,0,0
11368,1,1
11369,0,0
11370,1,1
11371,3,3
11372,1,1
11373,3,3
11374,4,4
11375,0,0
11376,0,0
11377,0,0
11378,2,2
11379,4,4
11380,0,0
11381,2,2
11382,2,2
11383,4,4
11384,0,0
11385,2,2
11386,2,2
11387,0,0
11388,4,4
11389,2,2
11390,4,4
11391,4,4
11392,3,3
11393,2,2
11394,2,2
11395,0,0
11396,2,2
11397,4,4
11398,0,0
11399,2,2
11400,2,2
11401,1,1
11402,1,1
11403,3,3
11404,1,1
11405,0,0
11406,0,0
11407,0,0
11408,0,0
11409,0,0
11410,4,4
11411,2,2
11412,2,2
11413,3,3
11414,3,3
11415,4,4
11416,1,1
11417,4,4
11418,3,3
11419,4,4
11420,3,3
11421,3,3
11422,2,2
11423,4,4
11424,0,0
11425,3,3
11426,1,1
11427,2,2
11428,4,4
11429,0,0
11430,4,4
11431,2,2
11432,0,0
11433,2,2
11434,1,1
11435,1,1
11436,2,2
11437,1,1
11438,1,1
11439,1,1
11440,4,4
11441,2,2
11442,3,3
11443,0,0
11444,3,3
11445,1,1
11446,1,1
11447,1,1
11448,3,3
11449,3,3
11450,1,1
11451,1,1
11452,2,2
11453,1,1
11454,4,4
11455,1,1
11456,0,0
11457,2,2
11458,2,2
11459,1,1
11460,2,2
11461,1,1
11462,3,3
11463,0,0
11464,4,4
11465,2,2
11466,2,2
11467,1,1
11468,2,2
11469,4,4
11470,2,2
11471,1,1
11472,0,0
11473,1,1
11474,3,3
11475,2,2
11476,4,4
11477,0,0
11478,0,0
11479,2,2
11480,1,1
11481,1,1
11482,0,0
11483,3,3
11484,4,3
11485,1,1
11486,0,0
11487,2,2
11488,1,1
11489,2,2
11490,4,4
11491,0,0
11492,3,3
11493,2,2
11494,4,4
11495,1,1
11496,3,3
11497,0,0
11498,0,0
11499,0,0
11500,0,0
11501,4,4
11502,2,2
11503,1,1
11504,4,4
11505,4,4
11506,1,1
11507,0,0
11508,4,4
11509,3,3
11510,0,0
11511,4,4
11512,1,1
11513,2,2
11514,2,2
11515,3,3
11516,1,1
11517,3,3
11518,2,2
11519,2,2
11520,1,1
11521,1,1
11522,1,1
11523,3,2
11524,2,2
11525,3,3
11526,4,4
11527,0,0
11528,1,1
11529,3,3
11530,2,2
11531,2,2
11532,4,2
11533,2,2
11534,4,4
11535,4,4
11536,4,4
11537,2,2
11538,2,2
11539,4,4
11540,2,2
11541,0,0
11542,3,2
11543,1,1
11544,1,1
11545,0,0
11546,2,2
11547,4,4
11548,2,2
11549,4,4
11550,1,1
11551,3,3
11552,0,0
11553,2,2
11554,2,2
11555,2,2
11556,1,1
11557,0,0
11558,2,2
11559,0,0
11560,0,0
11561,0,0
11562,4,4
11563,3,3
11564,1,1
11565,1,1
11566,1,1
11567,1,1
11568,4,4
11569,2,2
11570,4,4
11571,1,1
11572,1,1
11573,2,2
11574,3,2
11575,4,4
11576,1,1
11577,2,2
11578,3,3
11579,3,3
11580,3,3
11581,1,1
11582,4,4
11583,1,1
11584,1,1
11585,2,2
11586,1,1
11587,2,2
11588,3,3
11589,3,3
11590,0,0
11591,0,0
11592,4,4
11593,1,1
11594,0,0
11595,4,4
11596,1,1
11597,1,1
11598,3,3
11599,2,2
11600,0,0
11601,1,1
11602,0,0
11603,3,3
11604,4,4
11605,4,3
11606,4,4
11607,1,1
11608,4,4
11609,3,3
11610,0,0
11611,3,3
11612,2,2
11613,3,3
11614,0,0
11615,3,3
11616,4,4
11617,3,3
11618,3,3
11619,3,3
11620,0,0
11621,1,1
11622,1,1
11623,2,2
11624,3,3
11625,1,1
11626,1,1
11627,4,4
11628,3,3
11629,0,0
11630,2,2
11631,0,0
11632,4,4
11633,2,2
11634,1,1
11635,1,1
11636,0,1
11637,1,1
11638,3,3
11639,3,3
11640,0,0
11641,0,0
11642,3,3
11643,4,4
11644,3,3
11645,4,4
11646,0,0
11647,3,3
11648,2,2
11649,2,2
11650,3,3
11651,0,0
11652,0,0
11653,3,3
11654,0,0
11655,1,1
11656,0,0
11657,2,2
11658,4,4
11659,2,2
11660,4,4
11661,3,3
11662,3,3
11663,3,3
11664,0,0
11665,4,4
11666,4,4
11667,4,3
11668,4,4
11669,0,0
11670,0,0
11671,0,0
11672,1,1
11673,0,0
11674,3,3
11675,0,0
11676,3,3
11677,1,1
11678,4,4
11679,2,2
11680,0,1
11681,4,4
11682,1,1
11683,2,2
11684,3,3
11685,4,4
11686,2,2
11687,0,0
11688,0,0
11689,3,3
11690,4,4
11691,1,1
11692,0,0
11693,3,2
11694,0,0
11695,3,3
11696,1,1
11697,1,1
11698,2,2
11699,3,3
11700,1,2
11701,0,0
11702,0,1
11703,1,1
11704,1,1
11705,4,4
11706,0,0
11707,0,0
11708,1,2
11709,1,1
11710,2,2
11711,0,0
11712,4,4
11713,1,1
11714,2,2
11715,1,1
11716,4,4
11717,2,2
11718,3,3
11719,1,1
11720,4,4
11721,3,3
11722,2,2
11723,1,1
11724,2,2
11725,0,0
11726,2,2
11727,4,4
11728,4,4
11729,4,4
11730,3,1
11731,2,1
11732,0,0
11733,0,1
11734,0,0
11735,3,3
11736,4,4
11737,4,4
11738,2,2
11739,1,1
11740,4,4
11741,3,3
11742,4,4
11743,2,2
11744,4,4
11745,1,1
11746,2,2
11747,1,1
11748,2,2
11749,2,2
11750,2,2
11751,1,1
11752,1,1
11753,0,0
11754,2,2
11755,4,4
11756,4,4
11757,2,2
11758,2,2
11759,0,0
11760,4,4
11761,1,1
11762,3,3
11763,0,0
11764,2,2
11765,1,1
11766,1,1
11767,1,1
11768,2,2
11769,4,4
11770,3,3
11771,0,0
11772,0,0
11773,3,3
11774,0,0
11775,4,4
11776,1,1
11777,1,1
11778,3,3
11779,4,4
11780,4,4
11781,0,1
11782,3,2
11783,0,0
11784,0,0
11785,3,3
11786,3,3
11787,4,3
11788,3,3
11789,1,1
11790,4,4
11791,4,4
11792,2,2
11793,0,0
11794,2,2
11795,1,1
11796,1,1
11797,2,2
11798,0,0
11799,2,2
11800,4,4
11801,3,3
11802,3,3
11803,1,1
11804,3,3
11805,3,3
11806,2,2
11807,3,3
11808,2,2
11809,0,0
11810,1,2
11811,3,3
11812,2,2
11813,0,0
11814,2,2
11815,0,0
11816,1,1
11817,4,4
11818,1,1
11819,3,2
11820,4,4
11821,1,1
11822,4,4
11823,0,0
11824,4,4
11825,4,4
11826,2,2
11827,2,1
11828,1,2
11829,2,1
11830,4,3
11831,0,0
11832,1,1
11833,1,1
11834,2,2
11835,4,4
11836,0,0
11837,3,3
11838,2,1
11839,1,1
11840,2,2
11841,4,4
11842,0,0
11843,4,4
11844,0,0
11845,2,2
11846,2,2
11847,2,2
11848,0,0
11849,1,1
11850,4,4
11851,3,3
11852,4,4
11853,4,4
11854,1,1
11855,2,2
11856,2,2
11857,1,1
11858,2,2
11859,1,1
11860,3,3
11861,2,2
11862,2,2
11863,3,3
11864,3,3
11865,4,4
11866,4,4
11867,2,2
11868,4,4
11869,0,0
11870,3,3
11871,1,1
11872,4,4
11873,4,4
11874,0,0
11875,4,4
11876,1,1
11877,4,4
11878,2,2
11879,3,3
11880,1,1
11881,0,0
11882,1,1
11883,1,1
11884,3,3
11885,2,2
11886,4,4
11887,1,1
11888,4,4
11889,2,2
11890,2,2
11891,4,4
11892,2,2
11893,0,0
11894,0,0
11895,4,4
11896,1,1
11897,0,0
11898,2,2
11899,4,4
11900,1,1
11901,4,4
11902,0,0
11903,3,3
11904,4,4
11905,4,4
11906,2,2
11907,2,2
11908,0,0
11909,1,1
11910,2,2
11911,2,2
11912,0,0
11913,0,0
11914,1,1
11915,0,0
11916,3,3
11917,0,0
11918,0,0
11919,1,1
11920,0,0
11921,1,2
11922,3,3
11923,3,3
11924,2,2
11925,2,2
11926,4,4
11927,3,3
11928,1,1
11929,3,3
11930,3,3
11931,3,3
11932,1,1
11933,3,3
11934,2,3
11935,3,3
11936,2,2
11937,0,0
11938,4,4
11939,1,1
11940,4,4
11941,2,2
11942,2,2
11943,1,1
11944,4,4
11945,0,0
11946,4,4
11947,3,3
11948,4,4
11949,2,2
11950,4,4
11951,2,2
11952,0,0
11953,3,3
11954,2,2
11955,4,4
11956,1,1
11957,2,2
11958,1,1
11959,2,2
11960,3,3
11961,2,2
11962,4,4
11963,0,0
11964,0,0
11965,1,1
11966,3,3
11967,0,0
11968,1,1
11969,4,4
11970,2,2
11971,3,3
11972,0,0
11973,0,0
11974,2,2
11975,3,3
11976,4,4
11977,0,0
11978,1,1
11979,4,4
11980,1,1
11981,3,3
11982,0,0
11983,3,3
11984,4,4
11985,0,0
11986,1,1
11987,4,4
11988,3,3
11989,4,4
11990,3,3
11991,2,2
11992,3,3
11993,1,1
11994,1,3
11995,4,4
11996,4,4
11997,2,2
11998,3,3
11999,1,1
12000,4,4
12001,4,4
12002,2,2
12003,1,1
12004,0,0
12005,3,3
12006,3,3
12007,3,3
12008,4,4
12009,0,0
12010,3,3
12011,1,1
12012,3,3
12013,0,0
12014,4,4
12015,4,2
12016,3,2
12017,2,2
12018,1,1
12019,1,1
12020,2,2
12021,4,4
12022,2,2
12023,2,2
12024,4,4
12025,1,1
12026,0,0
12027,4,4
12028,1,1
12029,2,3
12030,0,0
12031,3,3
12032,2,2
12033,3,3
12034,1,1
12035,1,1
12036,1,1
12037,3,3
12038,4,4
12039,0,0
12040,4,4
12041,2,2
12042,4,4
12043,2,2
12044,0,0
12045,0,0
12046,3,3
12047,3,3
12048,3,3
12049,4,4
12050,2,2
12051,4,4
12052,4,4
12053,0,0
12054,0,0
12055,2,2
12056,3,3
12057,1,1
12058,4,4
12059,0,0
12060,0,0
12061,3,3
12062,4,3
12063,0,0
12064,4,4
12065,2,2
12066,1,1
12067,4,4
12068,1,1
12069,1,1
12070,3,3
12071,0,0
12072,0,0
12073,1,1
12074,3,3
12075,4,4
12076,3,3
12077,0,0
12078,4,4
12079,3,3
12080,1,0
12081,3,3
12082,4,4
12083,0,0
12084,1,1
12085,3,3
12086,4,4
12087,0,0
12088,3,1
12089,4,4
12090,4,4
12091,4,4
12092,1,1
12093,1,1
12094,3,3
12095,3,3
12096,4,4
12097,3,3
12098,4,4
12099,2,2
12100,1,1
12101,2,2
12102,3,3
12103,0,0
12104,4,4
12105,0,0
12106,4,4
12107,0,0
12108,1,1
12109,0,0
12110,0,0
12111,4,4
12112,0,0
12113,1,1
12114,3,3
12115,4,4
12116,0,0
12117,1,1
12118,0,0
12119,1,1
12120,2,2
12121,3,4
12122,3,3
12123,1,1
12124,1,1
12125,0,0
12126,4,4
12127,3,2
12128,4,4
12129,0,0
12130,0,0
12131,2,2
12132,2,2
12133,2,2
12134,1,1
12135,1,1
